,1449438,1298666,1691615,1338262,1644142,1669842,1698616,1709425,1709391,1709430,1709402,1709444,1333577,1687192,1464879,1664294,1704349,1533898,1693565,1704322,1708769,1301647,1330055,911485,1292298,1694281,1688013,1704511,1333575,1113503,1719483,1118957,1709678,1711623,1709579,1438084,1708759,1709597,1709672,1687237,1662920,1714507,1533900,1462395,1655648,1477378,1412930,1662921,1657095,1644143,1657380,1304377,1462389,1656279,1417905,1466991,1449439,1704386,1651799,1645236,1642775,1522954,1462388,1719491,1439755,1644145,1600024,1693715,1478547,1605588,1667515,1655651,1693703,1431906,1477381,1600683,1702892,1605583
1449438,,5.615710,6.000000,5.846986,6.000000,6.000000,-0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,5.999999,8.000000,6.000000,-0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,-0.000000,6.000000,6.000000,8.000000,8.000000,8.000000,0.856681,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,3.222200,5.999999,8.000000,6.000000,6.000000,6.000000,6.000000,5.999908,6.000000,6.000000,5.777121,6.000000,6.031025,5.999431,5.999999,6.000000,6.394677,5.999995,6.000000,6.000000,5.999857,6.000000,5.994043,5.999908,5.991304,6.000000,5.999984,5.877274,6.000000,8.000000,6.000000,6.005349,6.000000,5.999039,8.000000,-0.000000
1298666,6.384290,,6.000000,5.989339,6.000000,6.000000,-0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,6.000000,8.000000,6.000000,-0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,-0.000000,6.000000,6.000000,8.000000,8.000000,8.000000,0.098550,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,5.855804,6.000000,8.000000,6.000000,6.000000,6.000000,6.000000,5.999994,6.000000,6.000000,4.023785,6.000000,6.712873,6.000046,6.000000,6.000000,6.073550,6.000000,6.000000,6.000000,5.999989,6.000000,5.999642,5.999994,5.999502,6.000000,5.999999,5.999562,6.000000,8.000000,6.000000,6.067801,6.000000,5.999937,8.000000,-0.000000
1691615,6.000000,6.000000,,6.000000,6.183156,6.000031,0.000000,1.913177,1.877306,1.726939,1.870784,1.546410,6.000247,5.978518,6.001524,5.999701,7.977691,6.004502,6.000001,7.998219,5.999896,0.000140,5.958569,-1.125520,6.000009,5.994529,-1.970381,7.997863,6.024851,-0.008491,6.000023,6.000901,7.999953,7.999629,7.999969,0.000000,2.350000,8.000000,7.999753,5.958851,2.474256,5.977468,6.000000,6.000002,10.063863,6.000020,6.001824,5.977632,6.370138,6.000000,5.999027,6.000000,6.000000,6.004249,6.000000,6.000000,6.000003,5.976774,6.000000,6.000000,6.000000,5.558545,6.000000,1.957005,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000003,8.041777,6.000000,6.000000,6.000000,6.000000,7.998323,0.000001
1338262,6.153014,6.010661,6.000000,,6.000000,6.000002,-0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,5.999972,8.000000,5.999996,-0.000000,6.000000,6.000000,6.000010,6.000000,6.000000,8.000000,6.000000,-0.000000,5.999998,6.000000,8.000000,8.000000,8.000000,7.325402,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.208100,6.000031,8.000000,5.999998,6.000000,6.000000,6.000000,6.002498,6.000000,6.000000,5.999168,6.000000,6.001670,6.349944,5.999986,6.000000,8.056748,5.999841,6.000000,6.000000,5.997281,6.000000,6.232994,6.002498,6.444262,6.000000,5.999540,9.837429,5.999987,8.000000,6.000000,6.000092,6.000000,6.018095,8.000000,-0.000013
1644142,6.000000,6.000000,5.816844,6.000000,,6.000793,-10.000000,-3.450360,-3.845770,-0.626674,-3.917662,-1.028448,5.999996,3.361075,5.982711,5.681720,5.428630,5.834077,6.000005,7.719588,5.990946,-0.002762,-3.308930,5.796500,6.000257,5.203407,5.781026,7.700173,4.576449,-1.628449,6.000000,5.676637,7.972659,7.912339,7.973527,0.000000,5.749992,7.975212,7.919145,0.945031,5.827617,3.416449,6.000000,6.000061,8.710510,5.999840,5.601703,2.613382,4.899273,6.000000,5.789230,-4.000000,6.000000,5.734137,6.000000,6.000000,6.000000,3.378556,6.000000,5.999997,5.975212,5.924535,6.000000,4.954969,6.000000,6.000000,6.000000,5.975212,5.999999,6.000000,5.999908,8.785235,4.997412,6.000000,5.327945,6.000000,7.725265,-0.000409
1669842,6.000000,6.000000,5.999969,5.999998,5.999207,,-0.001689,1.999155,1.999120,1.999604,1.999113,1.999568,6.000000,5.983588,5.905767,5.942458,7.981559,5.971966,5.358028,7.881791,-3.574129,-0.993239,5.997195,5.999976,6.528955,5.955271,5.999975,7.876605,5.995497,-0.017564,-0.426419,5.957832,7.281282,7.709265,7.293935,0.000003,5.999963,7.318519,7.722697,5.991432,5.999976,5.981499,6.000000,6.078848,7.999956,-1.370413,5.969671,5.989865,5.999640,5.999938,5.873689,5.998311,6.000000,5.974459,6.000000,6.000178,4.350590,5.981314,6.000001,5.775073,5.318519,5.999988,5.995709,5.999867,6.000008,5.999938,6.000010,5.318519,5.936050,6.000001,2.197413,7.997843,5.983151,6.000000,5.974865,5.999940,7.883308,-9.043113
1698616,0.000000,0.000000,0.000000,0.000000,10.000000,0.001689,,2.042929,1.647520,2.392291,1.575627,1.990517,0.000005,-1.172856,0.083229,-0.016307,0.781982,0.245796,0.000076,1.902744,-0.005700,1.007622,-2.262049,-0.130508,0.000494,-0.298722,-0.145983,1.883329,1.356822,0.536393,0.001234,0.049175,1.997447,1.979719,1.998314,1.000000,-0.066852,2.000000,1.986524,-2.246653,-0.064576,-1.230198,0.000000,0.000123,4.063863,0.001074,0.099574,-1.221261,2.194863,0.000001,-0.053126,0.000000,0.000000,0.232008,0.000000,0.000000,0.000167,-1.268092,0.000000,0.000016,0.000000,-0.008086,0.000001,-0.547160,0.000000,0.000001,0.000000,0.000000,0.000005,0.000000,0.000189,4.280921,0.000000,0.000000,0.000000,0.000000,1.908422,1.000045
1709425,0.000000,0.000000,0.086823,0.000000,5.450360,0.000845,1.957071,,5.120000,5.604591,4.960000,4.710426,0.000014,-0.386685,0.047018,0.021574,4.582235,0.149848,0.000041,4.973829,-0.002240,1.004419,-0.341968,-0.255851,0.000245,-0.086575,-0.290289,4.965106,0.875761,0.903172,0.000673,0.057750,5.001225,4.997336,5.001615,1.000000,-0.061959,5.002372,5.000394,-0.740711,-0.092612,-0.423238,0.000000,0.000061,10.234755,0.000601,0.092391,-0.341508,6.446999,0.000001,-0.008783,0.957071,0.000000,0.151898,0.000000,0.000000,0.000091,-0.440265,0.000000,0.000009,0.002372,0.013946,0.000000,-0.981716,0.000000,0.000001,0.000000,0.002372,0.000003,0.000000,0.000112,6.168032,0.095955,0.000000,0.064320,0.000000,4.976381,1.000064
1709391,0.000000,0.000000,0.122694,0.000000,5.845770,0.000880,2.352480,6.880000,,6.000000,5.840000,5.105835,0.000016,-0.328715,0.050992,0.033514,4.635748,0.166127,0.000044,4.981072,-0.002107,1.004829,-0.063327,-0.241556,0.000254,-0.066889,-0.275994,4.972348,0.985699,0.949230,0.000721,0.072481,5.002205,5.000000,5.002595,1.000000,-0.026088,5.003352,5.003058,-0.629667,-0.071499,-0.369725,0.000000,0.000064,10.499806,0.000649,0.112078,-0.255888,7.092432,0.000001,-0.002550,1.352480,0.000000,0.171584,0.000000,0.000000,0.000098,-0.386752,0.000000,0.000010,0.003352,0.027142,0.000000,-0.884209,0.000000,0.000001,0.000000,0.003352,0.000003,0.000000,0.000123,6.227173,0.135598,0.000000,0.090894,0.000000,4.983623,1.000082
1709430,0.000000,0.000000,0.273061,0.000000,2.626674,0.000396,1.607709,6.395409,6.000000,,5.928107,4.010000,0.000035,-0.147701,0.022912,0.015059,4.836331,0.074646,0.000020,4.991495,-0.000947,1.002170,-0.028455,-0.537593,0.000114,-0.030055,-0.614237,4.987575,0.442903,0.977188,0.000324,0.032568,5.000991,5.000000,5.001166,1.000000,-0.058059,5.001506,5.001374,-0.282928,-0.159123,-0.166128,0.000000,0.000029,17.240044,0.000292,0.050360,-0.114978,5.924097,0.000000,-0.001146,0.607709,0.000000,0.077098,0.000000,0.000000,0.000044,-0.173779,0.000000,0.000004,0.001506,0.060406,0.000000,-1.967844,0.000000,0.000000,0.000000,0.001506,0.000001,0.000000,0.000055,5.551404,0.060928,0.000000,0.040841,0.000000,4.992641,1.000037
1709402,0.000000,0.000000,0.129216,0.000000,5.917662,0.000887,2.424373,7.040000,6.160000,6.071893,,5.177728,0.000016,-0.318175,0.051715,0.035685,4.645477,0.169087,0.000044,4.982388,-0.002083,1.004904,-0.012665,-0.238957,0.000256,-0.063309,-0.273395,4.973665,1.005688,0.957605,0.000730,0.075159,5.002383,5.000484,5.002773,1.000000,-0.019566,5.003531,5.003542,-0.609477,-0.067660,-0.359996,0.000000,0.000064,10.547997,0.000658,0.115657,-0.240320,7.209784,0.000001,-0.001417,1.424373,0.000000,0.175163,0.000000,0.000000,0.000099,-0.377022,0.000000,0.000010,0.003531,0.029541,0.000000,-0.866481,0.000000,0.000001,0.000000,0.003531,0.000003,0.000000,0.000125,6.237926,0.142806,0.000000,0.095726,0.000000,4.984940,1.000085
1709444,0.000000,0.000000,0.453590,0.000000,3.028448,0.000432,2.009483,7.289574,6.894165,7.990000,6.822272,,0.000043,-0.088798,0.026951,0.027191,4.890705,0.091188,0.000022,4.998854,-0.000812,1.002587,0.254671,-0.465648,0.000124,-0.010052,-0.542292,4.994934,0.554611,1.023988,0.000374,0.047535,5.001987,5.002707,5.002162,1.000000,0.122469,5.002502,5.004081,-0.170097,-0.052863,-0.111754,0.000000,0.000031,18.573981,0.000341,0.070363,-0.027979,7.143224,0.000000,0.005188,1.009483,0.000000,0.097101,0.000000,0.000000,0.000051,-0.119405,0.000000,0.000005,0.002502,0.126818,0.000000,-1.477116,0.000000,0.000000,0.000000,0.002502,0.000002,0.000000,0.000066,5.611497,0.101210,0.000000,0.067843,0.000000,5.000000,1.000055
1333577,6.000000,6.000000,5.999753,6.000000,6.000004,6.000000,-0.000005,1.999986,1.999984,1.999965,1.999984,1.999957,,5.999998,6.000000,6.000000,7.999998,6.000000,6.000000,8.000000,6.000000,0.000000,5.999995,5.997344,6.000000,6.000000,5.997103,8.000000,6.000000,-0.000001,6.000000,6.000000,8.000000,8.000000,8.000000,0.000000,5.999588,8.000000,8.000000,5.999997,5.999119,5.999998,6.000000,6.000000,8.000060,6.000000,6.000000,5.999998,6.000003,6.000000,6.000000,5.999995,6.000000,6.000000,6.000000,6.000000,6.000000,5.999998,6.000000,6.000000,6.000000,5.999182,6.000000,5.999726,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000001,6.000000,6.000000,6.000000,6.000000,8.000000,-0.000000
1687192,6.000000,6.000000,6.021482,6.000000,8.638925,6.016412,1.172856,2.386685,2.328715,2.147701,2.318175,2.088798,6.000002,,7.116208,7.536574,7.076884,9.923218,6.000902,8.336062,5.979429,0.108659,6.996536,5.989427,6.004664,6.679191,5.987159,8.203636,12.791526,3.194025,6.015152,8.368277,8.117845,8.229337,8.123763,0.000000,6.011681,8.135260,8.275756,6.000000,6.003177,4.993803,6.000000,6.001173,8.461305,6.014058,9.395955,7.597854,6.708307,6.000010,6.497857,7.172856,6.000000,10.299279,6.000000,6.000000,6.002051,4.735331,6.000000,6.000212,6.135260,6.006717,6.000008,5.978176,6.000000,6.000010,6.000000,6.135260,6.000068,6.000000,6.002821,30.789619,11.470891,6.000000,9.667248,6.000001,8.374791,0.002787
1464879,6.000000,6.000000,5.998476,6.000000,6.017289,6.094233,-0.083229,1.952982,1.949008,1.977088,1.948285,1.973049,6.000000,4.883792,,3.064077,6.716553,5.436029,6.001709,0.541650,5.156657,-0.097113,5.836104,5.998081,6.029638,3.116918,5.997925,-0.040090,5.877080,-1.057959,6.021117,4.122052,5.704182,0.432087,5.790491,0.000000,5.997804,5.958177,1.109110,5.417288,5.998454,4.709868,6.000000,6.007164,8.009482,6.005156,4.732090,5.353818,5.994633,6.000058,-1.428368,5.916771,6.000000,5.269135,6.000000,6.000003,6.002858,4.689071,6.000000,6.000000,3.958177,5.999358,6.000020,5.990356,6.000001,6.000058,6.000001,3.958177,6.000046,6.000000,5.995640,8.468422,5.169857,6.000000,4.761572,6.000005,0.711781,-0.032881
1664294,6.000000,6.000000,6.000299,6.000000,6.318280,6.057542,0.016307,1.978426,1.966486,1.984941,1.964315,1.972809,6.000000,4.463426,8.935923,,6.112319,10.774740,6.002633,5.106849,5.817257,0.270990,5.885585,5.996178,6.016788,2.688343,5.995711,4.463926,6.588661,-0.891786,6.043075,7.507687,7.959778,7.448869,7.988508,0.000000,5.998280,8.044326,7.674230,5.197838,5.998226,4.092237,6.000000,6.004179,8.064530,6.037762,7.540588,5.288770,6.071653,6.000035,4.522610,6.016307,6.000000,9.153959,6.000000,6.000002,6.005830,4.029761,6.000000,6.000557,6.044326,5.999866,6.000023,5.984289,6.000001,6.000035,6.000000,6.044326,6.000186,6.000000,6.006754,11.187946,6.162645,6.000000,6.242638,6.000003,5.294873,0.002315
1704349,6.000000,6.000000,6.022309,6.000000,8.571370,6.018441,1.218018,5.417765,5.364252,5.163669,5.354523,5.109295,6.000002,6.923116,7.283447,7.887681,,10.554192,6.001029,11.499387,5.980195,0.125383,7.111969,5.991228,6.005228,7.103638,5.989134,11.355932,12.756121,4.320754,6.017326,8.840794,11.145976,11.298225,11.152386,0.000000,6.013261,11.164841,11.348509,6.481909,6.004392,5.910000,6.000000,6.001317,11.444154,6.016140,10.046674,8.100008,6.698451,6.000011,6.655806,7.218018,6.000000,11.025233,6.000000,6.000000,6.002345,5.630000,6.000000,6.000243,6.164841,6.007113,6.000009,5.986591,6.000000,6.000011,6.000000,6.164841,6.000078,6.000000,6.003263,32.942307,12.667364,6.000000,10.469268,6.000001,11.541341,0.003355
1533898,6.000000,6.000000,5.995498,6.000000,6.165923,6.028034,-0.245796,1.850152,1.833873,1.925354,1.830913,1.908812,6.000000,2.076782,6.563971,1.225260,3.445808,,6.000814,2.982001,5.812925,0.034555,5.463652,5.992833,6.008566,-3.898701,5.992196,2.510451,5.838592,-3.516874,6.012080,1.792506,7.578565,6.530386,7.599637,0.000000,5.992746,7.640576,6.695677,3.951901,5.994691,1.418428,6.000000,6.002094,8.051708,6.008183,2.716972,3.792486,6.009362,6.000017,2.423780,5.754204,6.000000,4.916684,6.000000,6.000001,6.001635,1.333246,6.000000,6.000107,5.640576,5.998011,6.000008,5.965235,6.000000,6.000017,6.000000,5.640576,6.000044,6.000000,6.000512,10.554513,3.548385,6.000000,2.342620,6.000002,3.119907,-0.005480
1693565,6.000001,6.000000,5.999999,6.000028,5.999995,6.641972,-0.000076,1.999959,1.999956,1.999980,1.999956,1.999978,6.000000,5.999098,5.998291,5.997367,7.998971,5.999186,,7.993818,5.416416,-0.022935,5.999860,5.999999,9.023720,5.997628,5.999998,7.993409,5.999852,-0.000891,5.959339,5.998219,7.966526,7.985609,7.967524,0.000050,5.999998,7.969463,7.986668,5.999529,5.999999,5.998966,6.000002,14.076338,8.000004,5.884890,5.998764,5.999466,5.999991,6.062940,5.993688,5.999924,6.000000,5.999141,6.000000,6.004109,5.699555,5.998951,6.000015,5.344337,5.969463,5.999999,6.009316,5.999992,6.001004,6.062940,6.000695,5.969463,5.864028,6.000033,4.996202,8.000215,5.999245,6.000000,5.998874,6.005757,7.993938,-1.511581
1704322,6.000000,6.000000,6.001781,6.000000,6.280412,6.118209,0.097256,5.026171,5.018928,5.008505,5.017612,5.001146,6.000000,5.663938,13.458350,8.893151,10.500613,11.017999,6.006182,,5.786073,0.717241,6.054581,5.998320,6.033852,5.746163,5.998036,9.940000,6.671264,0.209125,6.103158,9.259601,11.579235,11.846123,11.626602,0.000000,6.000557,11.718630,12.217681,5.824560,5.999866,5.488433,6.000000,6.008491,11.050963,6.094399,8.689199,5.972087,6.072252,6.000073,7.669773,6.097256,6.000000,9.667758,6.000000,6.000003,6.013961,5.450539,6.000000,6.001415,6.718630,6.000507,6.000052,5.994821,6.000001,6.000073,6.000001,6.718630,6.000460,6.000000,6.018452,13.517704,6.970050,6.000000,7.447144,6.000007,11.310000,0.015641
1708769,6.000000,6.000000,6.000104,6.000004,6.009054,15.574129,0.005700,2.002240,2.002107,2.000947,2.002083,2.000812,6.000000,6.020571,6.843343,6.182743,8.019805,6.187075,6.583584,8.213927,,7.859399,6.006560,5.999998,8.673442,6.074050,5.999993,8.194512,6.026387,0.037467,15.929066,6.164877,10.159951,8.696023,10.207318,0.000002,6.000082,10.299346,8.746308,6.010739,6.000040,6.019582,6.000000,6.677495,8.001464,15.450823,6.127954,6.017584,6.002615,6.005895,6.289830,6.005700,6.000000,6.145877,6.000000,6.000219,7.343753,6.018888,6.000001,6.143649,8.299346,6.000036,6.004765,6.000100,6.000086,6.005895,6.000055,8.299346,6.045520,6.000002,7.985552,8.072310,6.056848,6.000000,6.084807,6.000589,8.219605,2.434682
1301647,0.000000,0.000000,-0.000140,0.000000,0.002762,0.993239,0.992378,2.995581,2.995171,2.997830,2.995096,2.997413,-0.000000,-0.108659,0.097113,-0.270990,1.874617,-0.034555,0.022935,1.282759,-7.859399,,-0.015547,-0.000191,0.308335,-0.278251,-0.000207,1.222658,-0.009188,0.899080,0.316107,-0.167812,-1.506624,0.404820,-1.359991,1.000000,-0.000209,-1.075104,0.560485,-0.056725,-0.000149,-0.126073,0.000000,0.074904,2.001112,0.161619,-0.111384,-0.062250,-0.000233,0.000608,-0.705519,-0.007622,-0.000000,-0.055900,0.000000,0.000033,0.042780,-0.128222,0.000000,0.001726,-3.075104,-0.000060,0.000243,-0.000948,0.000009,0.000608,0.000006,-3.075104,0.000976,0.000000,-0.016772,2.054920,-0.076027,0.000000,-0.113420,0.000058,1.300335,0.722829
1330055,6.000000,6.000000,6.041431,6.000000,15.308930,6.002805,2.262049,2.341968,2.063327,2.028455,2.012665,1.745329,6.000005,5.003464,6.163896,6.114415,6.888031,6.536348,6.000140,7.945419,5.993440,0.015547,,5.924543,6.000809,5.802883,5.913639,7.917868,9.191940,-0.127280,6.002313,6.239482,8.007668,8.001912,8.008899,0.000000,5.994321,8.011291,8.011570,4.091094,5.978880,4.870747,6.000000,6.000202,9.760515,6.002086,6.368093,5.253313,8.292172,6.000002,5.996421,8.262049,6.000000,6.556025,6.000000,6.000000,6.000313,4.816973,6.000000,6.000031,6.011291,6.009544,6.000001,5.727044,6.000000,6.000002,6.000000,6.011291,6.000010,6.000000,6.000396,11.918098,6.456700,6.000000,6.306135,6.000000,7.953476,0.000271
911485,6.000000,6.000000,13.125520,6.000000,6.203500,6.000024,0.130508,2.255851,2.241556,2.537593,2.238957,2.465648,6.002656,6.010573,6.001919,6.003822,8.008772,6.007167,6.000001,8.001680,6.000002,0.000191,6.075457,,6.000007,6.004317,3.880000,8.001539,6.046190,0.011818,6.000025,6.005221,8.000305,8.000731,8.000311,0.000000,11.670926,8.000323,8.000781,6.020252,14.050206,6.008683,6.000000,6.000002,9.786823,6.000024,6.007224,6.019346,6.543516,6.000000,6.001670,6.130508,6.000000,6.008191,6.000000,6.000000,6.000003,6.008406,6.000000,6.000000,6.000323,21.397581,6.000000,7.010122,6.000000,6.000000,6.000000,6.000323,6.000000,6.000000,6.000005,8.036169,6.013085,6.000000,6.008771,6.000000,8.001722,0.000006
1292298,6.000000,6.000000,5.999991,5.999990,5.999743,5.471045,-0.000494,1.999755,1.999746,1.999886,1.999744,1.999876,6.000000,5.995336,5.970362,5.983212,7.994772,5.991434,2.976280,7.966148,3.326558,-0.308335,5.999191,5.999993,,5.987218,5.999993,7.964777,5.998639,-0.005052,3.916258,5.987575,7.790792,7.916072,7.794139,0.000011,5.999989,7.800641,7.919625,5.997565,5.999993,5.994757,6.000000,5.779646,7.999982,3.666594,5.991027,5.997101,5.999889,5.995098,5.963587,5.999506,6.000000,5.992293,6.000000,6.000538,-1.645866,5.994708,6.000003,4.988623,5.800641,5.999996,5.979107,5.999962,5.999965,5.995098,5.999996,5.800641,5.708757,6.000004,-5.920984,7.999113,5.995071,6.000000,5.992647,5.999296,7.966550,-10.362609
